1026,2,PWI 5,28.233,0.967,N/A
1026,2,PWI 6,32.533,1.467,N/A
1026,2,PWI 7,41.267,1.467,N/A
1026,2,PWI 8,60.9,1.3,N/A
1026,2,PWI 9,69.9,0.433,N/A
1026,2,PWI 10,78.167,0.733,N/A
1026,2,PWI 11,81.667,0.733,N/A
1026,2,Car 2,82.767,75.433,N/A
1026,2,PWI 12,92.0,1.133,N/A
1026,2,PWI 13,98.733,1.0,N/A
1026,2,PWI 14,109.533,0.633,N/A
1026,2,PWI 15,120.0,0.733,N/A
1026,2,PWI 16,129.467,1.467,N/A
1026,2,PWI 17,133.267,1.3,N/A
1026,2,PWI 18,146.567,1.567,N/A
1026,2,PWI 19,159.9,0.8,N/A
1026,2,Car 3,161.2,67.467,N/A
1026,2,PWI 20,171.333,0.433,N/A
1026,2,PWI 21,187.7,0.667,N/A
1026,2,PWI 22,205.967,1.133,N/A
1026,2,Car 4,230.933,67.333,N/A
1026,2,PWI 23,234.967,0.933,N/A
1026,2,PWI 24,246.767,1.267,N/A
1026,2,PWI 25,263.267,1.167,N/A
1027,1,Car 1,4.1,206.633,N/A
1027,1,Car 2,216.067,130.0,N/A
1027,1,Car 3,350.7,109.7,N/A
1027,1,Incomplete 4,464.533,134.9,time expired
1027,2,Car 1,5.133,103.1,N/A
1027,2,Car 2,112.333,98.1,N/A
1027,2,Car 3,214.567,81.333,N/A
1027,2,Car 4,299.767,79.233,N/A
1028,1,Car 1,4.6,112.167,N/A
1028,1,Car 2,123.7,103.633,N/A
1028,1,Car 3,232.867,99.333,N/A
1028,1,Car 4,346.433,107.933,N/A
1028,1,Car 5,463.5,102.233,N/A
1028,1,Incomplete 6,576.467,24.533,"participant continues working on the car until instructed not to, adds about 2 parts"
1028,2,Car 1,9.133,103.567,N/A
1028,2,PWI 1,51.5,3.267,double-take
1028,2,PWI 2,101.5,9.1,N/A
1028,2,Car 2,118.2,97.6,N/A
1028,2,PWI 3,209.633,4.767,N/A
1028,2,Car 3,220.667,91.7,N/A
1028,2,PWI 4,308.2,3.4,N/A
1028,2,Car 4,317.767,74.967,N/A
1029,1,Car 1,8.1,147.813,N/A
1029,1,Drop 1,37.667,6.2,during C1
1029,1,Drop 2,74.967,2.2,during C1
1029,1,Drop 3,136.233,14.7,during C1
1029,1,Car 2,164.133,139.6,N/A
1029,1,Drop 4,189.9,5.367,during C2
1029,1,Drop 5,236.567,5.833,during C2
1029,1,Incomplete 3,314.267,44.6,C3 build interrupted by crash / reset with 4:13 remaining on the timer
1029,1,Car 4,495.567,95.7,N/A
1029,1,Drop 6,589.767,3.5,between cars; lost time no reduce in OEE
1029,1,Car 5,601.9,100.733,finished C5 before timer but not in time to start C6
1029,2,Car 1,4.9,69.6,N/A
1029,2,Car 2,78.267,55.467,N/A
1029,2,PWI 1,98.267,1.933,N/A
1029,2,Car 3,137.3,53.8,N/A
1029,2,Car 4,194.667,45.933,N/A
1030,1,Incomplete 1,8.8,149.8,build interrupted by HL crash and restart
1030,1,Crash,158.533,15.267,ended incomplete C1 build; lost time in trial
1030,1,Car 2,184.7,150.7,N/A
1030,1,Car 3,343.567,131.667,N/A
1030,1,Car 4,482.4,112.467,N/A
1030,1,Incomplete 5,601.967,7.933,just starting when time expired
1030,2,Car 1,4.467,172.767,N/A
1030,2,PWI 1,104.8,8.133,N/A
1030,2,PWI 2,128.867,2.4,N/A
1030,2,PWI 3,133.133,0.8,N/A
1030,2,PWI 4,140.767,0.633,N/A
1030,2,PWI 5,147.267,0.433,N/A
1030,2,PWI 6,164.833,0.7,N/A
1030,2,PWI 7,172.4,1.467,N/A
1030,2,PWI 8,175.5,0.833,N/A
1030,2,PWI 9,180.233,0.3,N/A
1030,2,Car 2,181.533,115.333,N/A
1030,2,PWI 10,188.7,0.8,N/A
1030,2,PWI 11,198.733,0.933,N/A
1030,2,PWI 12,204.333,1.4,N/A
1030,2,PWI 13,219.767,2.1,N/A
1030,2,PWI 14,257.867,1.2,N/A
1030,2,PWI 15,270.0,1.933,N/A
1030,2,PWI 16,273.4,0.933,N/A
1030,2,PWI 17,300.167,1.033,N/A
1030,2,Car 3,300.767,98.9,N/A
1030,2,PWI 18,310.8,1.267,N/A
1030,2,PWI 19,330.033,1.633,N/A
1030,2,PWI 20,336.9,2.3,N/A
1030,2,PWI 21,347.067,0.967,N/A
1030,2,PWI 22,361.033,1.067,N/A
1030,2,PWI 23,370.467,1.267,N/A
1030,2,PWI 24,401.933,0.467,N/A
1030,2,Car 4,403.633,83.067,N/A
1030,2,PWI 25,415.967,1.233,N/A
1030,2,PWI 26,431.633,1.4,N/A
1030,2,PWI 27,434.967,0.933,N/A
1030,2,PWI 28,454.567,1.2,N/A
1030,2,PWI 29,464.633,1.7,N/A
1030,2,PWI 30,484.967,0.667,N/A
1031,1,Car 1,8.433,78.533,N/A
1031,1,Car 2,91.633,55.4,N/A
1031,1,Car 3,150.033,46.0,N/A
1031,1,Car 4,198.933,51.0,minor breakage
1031,1,Car 5,252.0,60.167,N/A
1031,1,Car 6,314.433,47.1,N/A
1031,1,Breakage 7,363.967,41.433,front right quarter spontaneous disassembly
1031,1,Car 8,409.267,52.4,N/A
